filename,label,path
ELP_12MP_29.11.2022_166975042717.png,failure,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166975042717.png
ELP_12MP_04.01.2023_167285025469.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285025469.png
ELP_12MP_11.01.2023_167343499457.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343499457.png
failure (86).jpg,failure,downloads/4/train/failure/failure (86).jpg
failure (90).jpg,failure,downloads/4/train/failure/failure (90).jpg
vRQMKNk.png,failure,downloads/3/spaghetti/vRQMKNk.png
ELP_12MP_17.02.2023_167664284770.png,failure,downloads/7/images/all_images256/ELP_12MP_17.02.2023_167664284770.png
ELP_12MP_17.02.2023_167664300460.png,failure,downloads/7/images/all_images256/ELP_12MP_17.02.2023_167664300460.png
ELP_12MP_11.01.2023_167343405645.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343405645.png
failure (91).jpg,failure,downloads/4/train/failure/failure (91).jpg
failure (87).jpg,failure,downloads/4/train/failure/failure (87).jpg
s2_jpg.jpg,failure,downloads/1/test/s2_jpg.rf.b99f5aef47a4dd9a62e872c1189fea3f.jpg
ELP_12MP_11.01.2023_167343471449.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343471449.png
ELP_12MP_11.01.2023_167343407093.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343407093.png
s_jpg.jpg,failure,downloads/1/train/s_jpg.rf.6fe3a36ab1beaea4cdc369ed7807d318.jpg
ELP_12MP_17.02.2023_167664262531.png,failure,downloads/7/images/all_images256/ELP_12MP_17.02.2023_167664262531.png
Failed-3D-Print.png,failure,downloads/3/spaghetti/Failed-3D-Print.png
rooster-malfunction-1.jpg,failure,downloads/3/spaghetti/rooster-malfunction-1.jpg
ELP_12MP_03.01.2023_167275926411.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167275926411.png
ELP_12MP_03.01.2023_167275927335.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167275927335.png
ELP_12MP_11.01.2023_167343460252.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343460252.png
ELP_12MP_17.02.2023_167664271188.png,failure,downloads/7/images/all_images256/ELP_12MP_17.02.2023_167664271188.png
spag-640.png,failure,downloads/3/spaghetti/spag-640.png
Screen-Shot-2021-06-29-at-3.10.33-PM.png,failure,downloads/3/spaghetti/Screen-Shot-2021-06-29-at-3.10.33-PM.png
ELP_12MP_04.01.2023_167285005871.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285005871.png
ELP_12MP_04.01.2023_167285026110.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285026110.png
ELP_12MP_04.01.2023_167285026106.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285026106.png
ELP_12MP_11.01.2023_167343408102.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343408102.png
ELP_12MP_22.12.2022_167171260829.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167171260829.png
ELP_12MP_11.01.2023_167343408473.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343408473.png
ELP_12MP_11.01.2023_167343491505.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343491505.png
ELP_12MP_22.12.2022_167171260825.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167171260825.png
failure (104).jpg,failure,downloads/4/train/failure/failure (104).jpg
ELP_12MP_22.12.2022_167171260238.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167171260238.png
ELP_12MP_03.01.2023_167275927088.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167275927088.png
rooster-malfunction-1_jpg.rf.06be89247a512d96a1a611142cde8e5c.jpg,failure,downloads/5/train/rooster-malfunction-1_jpg.rf.06be89247a512d96a1a611142cde8e5c.jpg
ELP_12MP_03.01.2023_167275926594.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167275926594.png
unnamed.png,failure,downloads/3/spaghetti/unnamed.png
failure (133).jpg,failure,downloads/4/valid/failure/failure (133).jpg
IMG_20180213_103820491-1-648x486.jpg,failure,downloads/3/spaghetti/IMG_20180213_103820491-1-648x486.jpg
3D-printed-vase-fail-spaghetti-prototyping-hive-800x800.jpg,failure,downloads/3/spaghetti/3D-printed-vase-fail-spaghetti-prototyping-hive-800x800.jpg
ELP_12MP_17.02.2023_167664283489.png,failure,downloads/7/images/all_images256/ELP_12MP_17.02.2023_167664283489.png
PXL_20210304_123630223_jpg.rf.45216fb21f9a8d1b22fca8a29d9d1bc3.jpg,failure,downloads/2/train/PXL_20210304_123630223_jpg.rf.45216fb21f9a8d1b22fca8a29d9d1bc3.jpg
ELP_12MP_11.01.2023_167343460248.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343460248.png
HFtC39I.png,failure,downloads/3/spaghetti/HFtC39I.png
rvhsavkly3p81_jpg.jpg,failure,downloads/1/train/rvhsavkly3p81_jpg.rf.40ea4f92714dc604dd4fcd6ee55da8d9.jpg
ELP_12MP_03.01.2023_167275925464.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167275925464.png
ELP_12MP_17.02.2023_167664264062.png,failure,downloads/7/images/all_images256/ELP_12MP_17.02.2023_167664264062.png
ELP_12MP_29.11.2022_166975042736.png,failure,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166975042736.png
ELP_12MP_04.01.2023_167285025474.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285025474.png
ELP_12MP_04.01.2023_167285019992.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285019992.png
ELP_12MP_29.11.2022_166975043038.png,failure,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166975043038.png
qlj3mjszp2s51_jpg.jpg,failure,downloads/1/train/qlj3mjszp2s51_jpg.rf.467d773ba2b03518dcae65cecccae839.jpg
failure (88).jpg,failure,downloads/4/train/failure/failure (88).jpg
ELP_12MP_11.01.2023_167343408226.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343408226.png
ELP_12MP_11.01.2023_167343408597.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343408597.png
ELP_12MP_22.12.2022_167171261178.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167171261178.png
ELP_12MP_04.01.2023_167285020692.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285020692.png
ELP_12MP_11.01.2023_167343407089.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343407089.png
failure (92).jpg,failure,downloads/4/train/failure/failure (92).jpg
ELP_12MP_04.01.2023_167285024797.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285024797.png
Robosrpout-1_jpg.jpg,failure,downloads/1/test/Robosrpout-1_jpg.rf.c579464b4b70927dd067e727e4acfa5a.jpg
failure (93).jpg,failure,downloads/4/train/failure/failure (93).jpg
ELP_12MP_29.11.2022_166975036891.png,failure,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166975036891.png
Examples-of-complete-3D-printing-failures.png,failure,downloads/3/spaghetti/Examples-of-complete-3D-printing-failures.png
ELP_12MP_04.01.2023_167285020696.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285020696.png
ELP_12MP_11.01.2023_167343407852.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343407852.png
failure (89).jpg,failure,downloads/4/train/failure/failure (89).jpg
ELP_12MP_03.01.2023_167275927211.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167275927211.png
ELP_12MP_17.02.2023_167664252304.png,failure,downloads/7/images/all_images256/ELP_12MP_17.02.2023_167664252304.png
ELP_12MP_04.01.2023_167285019996.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285019996.png
IMGP3375.jpg,failure,downloads/3/spaghetti/IMGP3375.jpg
ELP_12MP_04.01.2023_167285021366.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285021366.png
qlj3mjszp2s51.jpg,failure,downloads/3/spaghetti/qlj3mjszp2s51.jpg
success (117).jpg,success,downloads/4/valid/success/success (117).jpg
ELP_12MP_11.01.2023_167344616386.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167344616386.png
success (101).jpg,success,downloads/4/train/success/success (101).jpg
ELP_12MP_07.12.2022_167042000639.png,success,downloads/7/images/all_images256/ELP_12MP_07.12.2022_167042000639.png
ELP_12MP_10.01.2023_167339093317.png,success,downloads/7/images/all_images256/ELP_12MP_10.01.2023_167339093317.png
ELP_12MP_23.02.2023_167716270199.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716270199.png
ELP_12MP_29.11.2022_166976126307.png,success,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166976126307.png
ELP_12MP_23.02.2023_167716058040.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716058040.png
ELP_12MP_23.02.2023_167716148053.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716148053.png
ELP_12MP_11.01.2023_167343394288.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343394288.png
ELP_12MP_21.12.2022_167159397584.png,success,downloads/7/images/all_images256/ELP_12MP_21.12.2022_167159397584.png
ELP_12MP_11.01.2023_167344602119.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167344602119.png
ELP_12MP_29.11.2022_166976083222.png,success,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166976083222.png
ELP_12MP_11.01.2023_167343395791.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343395791.png
success (68).jpg,success,downloads/4/train/success/success (68).jpg
ELP_12MP_13.12.2022_167096971392.png,success,downloads/7/images/all_images256/ELP_12MP_13.12.2022_167096971392.png
success (69).jpg,success,downloads/4/train/success/success (69).jpg
success (120).jpg,success,downloads/4/valid/success/success (120).jpg
ELP_12MP_23.02.2023_167716061765.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716061765.png
ELP_12MP_07.12.2022_167041983181.png,success,downloads/7/images/all_images256/ELP_12MP_07.12.2022_167041983181.png
ELP_12MP_06.12.2022_167033659001.png,success,downloads/7/images/all_images256/ELP_12MP_06.12.2022_167033659001.png
success (12).jpg,success,downloads/4/train/success/success (12).jpg
ELP_12MP_11.01.2023_167343397234.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343397234.png
ELP_12MP_13.12.2022_167097050432.png,success,downloads/7/images/all_images256/ELP_12MP_13.12.2022_167097050432.png
ELP_12MP_13.12.2022_167096926780.png,success,downloads/7/images/all_images256/ELP_12MP_13.12.2022_167096926780.png
ELP_12MP_01.12.2022_166990915561.png,success,downloads/7/images/all_images256/ELP_12MP_01.12.2022_166990915561.png
success (141).jpg,success,downloads/4/valid/success/success (141).jpg
ELP_12MP_23.02.2023_167716040391.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716040391.png
success (116).jpg,success,downloads/4/valid/success/success (116).jpg
ELP_12MP_06.12.2022_167033737025.png,success,downloads/7/images/all_images256/ELP_12MP_06.12.2022_167033737025.png
success (42).jpg,success,downloads/4/train/success/success (42).jpg
ELP_12MP_23.02.2023_167716061660.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716061660.png
ELP_12MP_05.01.2023_167292512798.png,success,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167292512798.png
ELP_12MP_07.12.2022_167041908129.png,success,downloads/7/images/all_images256/ELP_12MP_07.12.2022_167041908129.png
ELP_12MP_11.01.2023_167343348745.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343348745.png
ELP_12MP_23.02.2023_167716167416.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716167416.png
ELP_12MP_05.01.2023_167292520887.png,success,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167292520887.png
ELP_12MP_23.02.2023_167716231952.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716231952.png
ELP_12MP_23.02.2023_167716024263.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716024263.png
ELP_12MP_23.02.2023_167716428447.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716428447.png
success (23).jpg,success,downloads/4/train/success/success (23).jpg
ELP_12MP_21.12.2022_167159391965.png,success,downloads/7/images/all_images256/ELP_12MP_21.12.2022_167159391965.png
success (106).jpg,success,downloads/4/train/success/success (106).jpg
ELP_12MP_07.12.2022_167041914705.png,success,downloads/7/images/all_images256/ELP_12MP_07.12.2022_167041914705.png
success (110).jpg,success,downloads/4/train/success/success (110).jpg
ELP_12MP_11.01.2023_167343362553.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343362553.png
ELP_12MP_06.12.2022_167033712713.png,success,downloads/7/images/all_images256/ELP_12MP_06.12.2022_167033712713.png
success (130).jpg,success,downloads/4/valid/success/success (130).jpg
success (43).jpg,success,downloads/4/train/success/success (43).jpg
ELP_12MP_05.01.2023_167292497423.png,success,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167292497423.png
ELP_12MP_11.01.2023_167344696867.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167344696867.png
success (4).jpg,success,downloads/4/train/success/success (4).jpg
success (83).jpg,success,downloads/4/train/success/success (83).jpg
success (133).jpg,success,downloads/4/valid/success/success (133).jpg
success (125).jpg,success,downloads/4/valid/success/success (125).jpg
ELP_12MP_01.12.2022_166990951007.png,success,downloads/7/images/all_images256/ELP_12MP_01.12.2022_166990951007.png
success (109).jpg,success,downloads/4/train/success/success (109).jpg
success (40).jpg,success,downloads/4/train/success/success (40).jpg
ELP_12MP_21.12.2022_167159388786.png,success,downloads/7/images/all_images256/ELP_12MP_21.12.2022_167159388786.png
ELP_12MP_29.11.2022_166974839102.png,success,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166974839102.png
ELP_12MP_06.12.2022_167033673080.png,success,downloads/7/images/all_images256/ELP_12MP_06.12.2022_167033673080.png
success (129).jpg,success,downloads/4/valid/success/success (129).jpg
Snmek obrazovky 2022-04-01 213245.jpg,success,downloads/3/OK/Snmek obrazovky 2022-04-01 213245.jpg
ELP_12MP_29.11.2022_166976051051.png,success,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166976051051.png
ELP_12MP_23.02.2023_167716367063.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716367063.png
ELP_12MP_29.11.2022_166974839107.png,success,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166974839107.png
success (145).jpg,success,downloads/4/valid/success/success (145).jpg
ELP_12MP_29.11.2022_166974847618.png,success,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166974847618.png
ELP_12MP_11.01.2023_167343401312.png,success,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167343401312.png
ELP_12MP_23.02.2023_167716062011.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716062011.png
ELP_12MP_23.02.2023_167716143746.png,success,downloads/7/images/all_images256/ELP_12MP_23.02.2023_167716143746.png
ELP_12MP_29.11.2022_166975904780.png,success,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166975904780.png
success (128).jpg,success,downloads/4/valid/success/success (128).jpg
success (20).jpg,success,downloads/4/train/success/success (20).jpg
