filename,label,path
337389025_160634809843934_2776605974383488014_n_cropped_jpg.rf.105688bb459d512e24edf0e25c26d80c.jpg,failure,downloads/5/train/337389025_160634809843934_2776605974383488014_n_cropped_jpg.rf.105688bb459d512e24edf0e25c26d80c.jpg
failure (32).jpg,failure,downloads/4/train/failure/failure (32).jpg
bed_not_stick_91_jpg.rf.1fdfe41e6c3e4113a333a60c9d48e65f.jpg,failure,downloads/5/valid/bed_not_stick_91_jpg.rf.1fdfe41e6c3e4113a333a60c9d48e65f.jpg
ELP_12MP_04.01.2023_167284948477.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167284948477.png
ELP_12MP_10.01.2023_167336813116.png,failure,downloads/7/images/all_images256/ELP_12MP_10.01.2023_167336813116.png
ELP_12MP_22.12.2022_167172318485.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167172318485.png
ELP_12MP_05.01.2023_167291998889.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167291998889.png
ELP_12MP_16.02.2023_167656946021.png,failure,downloads/7/images/all_images256/ELP_12MP_16.02.2023_167656946021.png
ELP_12MP_05.01.2023_167292009272.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167292009272.png
failure (2).jpg,failure,downloads/4/train/failure/failure (2).jpg
84eeit0oehg31_jpg.rf.63ca5c5431010af24562f4563aa5c7ec.jpg,failure,downloads/2/test/84eeit0oehg31_jpg.rf.63ca5c5431010af24562f4563aa5c7ec.jpg
ELP_12MP_05.01.2023_167292043435.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167292043435.png
82_jpg.jpg,failure,downloads/1/valid/82_jpg.rf.2f7f2caab599a569d5a73c67f045bcc0.jpg
ELP_12MP_22.12.2022_167172596971.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167172596971.png
ELP_12MP_16.02.2023_167658464399.png,failure,downloads/7/images/all_images256/ELP_12MP_16.02.2023_167658464399.png
ELP_12MP_29.12.2022_167232520109.png,failure,downloads/7/images/all_images256/ELP_12MP_29.12.2022_167232520109.png
ELP_12MP_10.01.2023_167337557976.png,failure,downloads/7/images/all_images256/ELP_12MP_10.01.2023_167337557976.png
ELP_12MP_29.11.2022_166975042717.png,failure,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166975042717.png
ELP_12MP_03.01.2023_167276072481.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167276072481.png
ELP_12MP_03.01.2023_167275907330.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167275907330.png
ELP_12MP_02.01.2023_167267255774.png,failure,downloads/7/images/all_images256/ELP_12MP_02.01.2023_167267255774.png
_69324630_squiggles_jpg.rf.6d811fd67d93277d2062ad2b9826d074.jpg,failure,downloads/5/train/_69324630_squiggles_jpg.rf.6d811fd67d93277d2062ad2b9826d074.jpg
voxelab-aquila-3d-printer-body-6-1024x576.jpg,failure,downloads/3/spaghetti/voxelab-aquila-3d-printer-body-6-1024x576.jpg
ELP_12MP_10.01.2023_167338990994.png,failure,downloads/7/images/all_images256/ELP_12MP_10.01.2023_167338990994.png
ELP_12MP_22.12.2022_167173326871.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167173326871.png
ELP_12MP_14.02.2023_167641326925.png,failure,downloads/7/images/all_images256/ELP_12MP_14.02.2023_167641326925.png
ELP_12MP_02.12.2022_166999595511.png,failure,downloads/7/images/all_images256/ELP_12MP_02.12.2022_166999595511.png
ELP_12MP_05.01.2023_167291753850.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167291753850.png
g_jpg.jpg,failure,downloads/1/test/g_jpg.rf.4a3e5ea85a9b1a3bd60d2b1ca3f3da3b.jpg
ELP_12MP_04.01.2023_167284648913.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167284648913.png
ELP_12MP_04.01.2023_167285025469.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167285025469.png
DSC02151-JPG-3be35b50b2324f9b7f86b82be85ae3c5_JPG.rf.6dd72bd3b352298f0bf14370a0b9b6ab.jpg,failure,downloads/2/train/DSC02151-JPG-3be35b50b2324f9b7f86b82be85ae3c5_JPG.rf.6dd72bd3b352298f0bf14370a0b9b6ab.jpg
ELP_12MP_16.02.2023_167658248602.png,failure,downloads/7/images/all_images256/ELP_12MP_16.02.2023_167658248602.png
ELP_12MP_10.01.2023_167338259163.png,failure,downloads/7/images/all_images256/ELP_12MP_10.01.2023_167338259163.png
ELP_12MP_03.01.2023_167276714952.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167276714952.png
ELP_12MP_05.01.2023_167291797351.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167291797351.png
ELP_12MP_22.12.2022_167171133840.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167171133840.png
ELP_12MP_01.12.2022_166991185435.png,failure,downloads/7/images/all_images256/ELP_12MP_01.12.2022_166991185435.png
ELP_12MP_05.01.2023_167291743100.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167291743100.png
3D-printed-gremlins-796x448_c_jpg.rf.294db0aeca5dc4a0a2a2054f9caf9f3a.jpg,failure,downloads/5/train/3D-printed-gremlins-796x448_c_jpg.rf.294db0aeca5dc4a0a2a2054f9caf9f3a.jpg
ELP_12MP_05.01.2023_167291753313.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167291753313.png
ELP_12MP_11.01.2023_167344137067.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167344137067.png
failure (65).jpg,failure,downloads/4/train/failure/failure (65).jpg
ELP_12MP_05.01.2023_167291909410.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167291909410.png
IMG_0925_jpg.rf.537a2f0ac4360cdb1e7af93746d4e19b.jpg,failure,downloads/2/train/IMG_0925_jpg.rf.537a2f0ac4360cdb1e7af93746d4e19b.jpg
ELP_12MP_03.01.2023_167277482337.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167277482337.png
ELP_12MP_22.12.2022_167171405687.png,failure,downloads/7/images/all_images256/ELP_12MP_22.12.2022_167171405687.png
ELP_12MP_14.02.2023_167639718262.png,failure,downloads/7/images/all_images256/ELP_12MP_14.02.2023_167639718262.png
ELP_12MP_03.01.2023_167277506989.png,failure,downloads/7/images/all_images256/ELP_12MP_03.01.2023_167277506989.png
ELP_12MP_05.01.2023_167291754440.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167291754440.png
ELP_12MP_11.01.2023_167344324060.png,failure,downloads/7/images/all_images256/ELP_12MP_11.01.2023_167344324060.png
ELP_12MP_04.01.2023_167284671374.png,failure,downloads/7/images/all_images256/ELP_12MP_04.01.2023_167284671374.png
ELP_12MP_29.11.2022_166975687412.png,failure,downloads/7/images/all_images256/ELP_12MP_29.11.2022_166975687412.png
ELP_12MP_15.02.2023_167647034256.png,failure,downloads/7/images/all_images256/ELP_12MP_15.02.2023_167647034256.png
ELP_12MP_14.02.2023_167640447701.png,failure,downloads/7/images/all_images256/ELP_12MP_14.02.2023_167640447701.png
ELP_12MP_16.02.2023_167656928277.png,failure,downloads/7/images/all_images256/ELP_12MP_16.02.2023_167656928277.png
ELP_12MP_08.01.2023_167318626935.png,failure,downloads/7/images/all_images256/ELP_12MP_08.01.2023_167318626935.png
ELP_12MP_06.01.2023_167302084317.png,failure,downloads/7/images/all_images256/ELP_12MP_06.01.2023_167302084317.png
ELP_12MP_14.02.2023_167639837673.png,failure,downloads/7/images/all_images256/ELP_12MP_14.02.2023_167639837673.png
58_jpg.rf.622a2d56807b08d865e4a6126a5eeb72.jpg,failure,downloads/5/train/58_jpg.rf.622a2d56807b08d865e4a6126a5eeb72.jpg
ELP_12MP_14.02.2023_167640583743.png,failure,downloads/7/images/all_images256/ELP_12MP_14.02.2023_167640583743.png
ELP_12MP_05.01.2023_167293925813.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167293925813.png
failure (73).jpg,failure,downloads/4/train/failure/failure (73).jpg
ELP_12MP_05.01.2023_167294401353.png,failure,downloads/7/images/all_images256/ELP_12MP_05.01.2023_167294401353.png
ELP_12MP_02.12.2022_166999603656.png,failure,downloads/7/images/all_images256/ELP_12MP_02.12.2022_166999603656.png
IMG_20190315_182828_resized_20190315_062942052-jpg-8a88576191faf0f1d6f2cf3958e55e78_jpg.rf.0fcc1ae53b0cbc66afa7dc701a36a903.jpg,failure,downloads/2/train/IMG_20190315_182828_resized_20190315_062942052-jpg-8a88576191faf0f1d6f2cf3958e55e78_jpg.rf.0fcc1ae53b0cbc66afa7dc701a36a903.jpg
